source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Join me in Florida tomorrow!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p… https://t.co/kEQuuJeO1B,11-02-2016 03:43:15,8314,18853,false,793659710054498304
Twitter for iPhone,Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,11-02-2016 14:37:03,30246,87203,false,793824247168765952
Twitter for iPhone,Thank you Miami! In 6 days we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White… https://t.co/MKYPOp0MeD,11-02-2016 17:15:30,12418,33103,false,793864122987323393
Twitter for iPhone,"It pays to have friends in high places- like the Justice Department. Clearly the Clintons do." #DrainTheSwamp! https://t.co/KZXB4B156M,11-02-2016 18:57:07,11159,21905,false,793889694064967680
Twitter for iPhone,Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: https://t.co/ZZjbGDZP7e,11-02-2016 18:58:34,9997,19222,false,793890059510505472
Twitter for iPhone,After decades of lies and scandal Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq,11-02-2016 19:09:28,26356,48200,false,793892802040041472
Twitter for iPhone,Thank you Orlando Florida! We are just six days away from delivering justice for every forgotten man woman and ch… https://t.co/LPXBQZ5AXt,11-02-2016 21:30:24,16514,45532,false,793928267250171904
Twitter for iPhone,#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm,11-02-2016 23:34:23,17821,37250,false,793959470585913345
Twitter for iPhone,RT @T_Lineberger: Thanks @IvankaTrump for coming to help win Michigan! More people here than a Hillary rally with less than 24 hours notice…,11-03-2016 03:44:39,9617,0,true,794022452233781248
Twitter for iPhone,Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #DrainTheSwamp https://t.co/tSI0YP2LL9,11-03-2016 03:55:49,11009,28978,false,794025263604625409
Twitter for iPhone,Looking at Air Force One @ MIA. Why is he campaigning instead of creating jobs &amp; fixing Obamacare? Get back to work for the American people!,11-03-2016 15:19:12,30048,73759,false,794197242471124992
Twitter for iPhone,Watching my beautiful wife Melania speak about our love of country and family. We will make you all very proud.… https://t.co/DiKmSnTlC2,11-03-2016 19:25:37,16768,55454,false,794259252613414915
Twitter for iPhone,Thank you Concord North Carolina! When WE win on November 8th we are going to Washington D.C. and we are going t… https://t.co/7j4MBn1Waf,11-03-2016 20:52:52,12262,33150,false,794281211963338752
Twitter for iPhone,#CrookedHillary is unfit to serve. https://t.co/bSuGvInNF1,11-03-2016 20:55:36,19868,36448,false,794281898570825728
Twitter for iPhone,Join me in Wilmington Ohio tomorrow at 4:00pm! It is time to #DrainTheSwamp! Tickets: https://t.co/eCLECM3nmW https://t.co/sb5irRxjxJ,11-03-2016 21:28:01,6414,18628,false,794290058685661184
Twitter for iPhone,RT @PaulaReidCBS: .@CBSNews confirms FBI found emails on #AnthonyWeiner computer related to Hillary Clinton server that are "new" &amp; not p…,11-03-2016 23:30:17,16216,0,true,794320826237644805
Twitter for iPhone,There is no challenge too great no dream outside of our reach! Thank you Selma North Carolina!#ICYMI watch here… https://t.co/8uIrhgYRsl,11-04-2016 02:35:08,11856,31783,false,794367345359732740
Twitter for iPhone,Join me today in Wilmington Ohio at 4pm: https://t.co/eCLECMkYLwTomorrow- Tampa Florida at 10am: https://t.co/N9380pVmuM,11-04-2016 15:32:31,4153,12957,false,794562979652128772
Twitter for iPhone,"The Clinton Campaign at Obama Justice" #DrainTheSwamphttps://t.co/LZkvFc071z,11-04-2016 16:17:22,7487,15001,false,794574267878928384
Twitter for iPhone,RT @TeamTrump: Mrs. Saucier's son is in prison for having classified info on an unsecured device. @HillaryClinton did FAR WORSE &amp; is runnin…,11-04-2016 16:26:19,12138,0,true,794576519955939328
Twitter for iPhone,Clinton Aides: ‘Definitely’ Not Releasing Some HRC Emails:https://t.co/GY5pGKaDoW,11-04-2016 16:28:36,8002,15927,false,794577092453212160
Twitter for iPhone,Thank you NH! We will end illegal immigration stop the drugs deport all criminal aliens&amp;save American lives! Watc… https://t.co/uxcazVkb32,11-04-2016 18:46:42,7466,20856,false,794611850499489793
Twitter for iPhone,'ICE OFFICERS WARN HILLARY IMMIGRATION PLAN WILL UNLEASH GANGS CARTELS &amp; DRUG VIOLENCE NATIONWIDE'… https://t.co/09aSrBwQrv,11-04-2016 18:56:15,17286,26364,false,794614251709169664
Twitter for iPhone,If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary we would all be much better off!,11-04-2016 19:07:20,41479,102045,false,794617042888491008
Twitter for iPhone,Join me live in Wilmington Ohio!https://t.co/nQ2p4EulLu,11-04-2016 20:33:12,3758,13655,false,794638650382368768
Twitter for iPhone,Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch:… https://t.co/7CH8ZnGdOa,11-04-2016 23:14:59,9591,25451,false,794679364289986560
Twitter for iPhone,The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US.… https://t.co/7dcSHOkuzc,11-04-2016 23:31:28,33882,65111,false,794683513853382656
Twitter for iPhone,Join me live in Hershey Pennsylvania! #MakeAmericaGreatAgain LIVE: https://t.co/xEj6sZpb12 https://t.co/JWfGI1vlwW,11-04-2016 23:50:57,6651,19738,false,794688416663437312
Twitter for iPhone,Join me in Denver Colorado tomorrow at 9:30pm!Tickets: https://t.co/LJYGIK7Mri,11-04-2016 23:57:37,5455,16787,false,794690094594740224
Twitter for iPhone,Thank you Hershey Pennsylvania. Get out &amp; VOTE on November 8th &amp; we will #MAGA! #RallyForRiley #ICYMI watch here… https://t.co/maWukVBTr8,11-05-2016 02:52:56,10275,28347,false,794734211559292928
Twitter for iPhone,Join me in Denver Colorado tonight at 9:30pm: https://t.co/LJYGIK7MriNEW- Scranton Pennsylvania Monday @ 5:30pm: https://t.co/BcErCtsPdF,11-05-2016 16:45:05,5813,16526,false,794943632176451584
Twitter for iPhone,Thank you for the incredible support this morning Tampa Florida! #ICYMI- watch here: https://t.co/q43kHf7MoE https://t.co/1GscFNaV4L,11-05-2016 20:06:21,8224,23453,false,794994280829952000
Twitter for iPhone,Thank you Wilmington North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!… https://t.co/6ZJZRBfLST,11-05-2016 20:13:34,11008,32220,false,794996097370427392
Twitter for iPhone,Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews.,11-05-2016 21:27:32,6773,21041,false,795014711716757504
Twitter for iPhone,‘Must Act Immediately’: Clinton Charity Lawyer Told Execs They Were Breaking The Lawhttps://t.co/hsi4qhqTV1,11-05-2016 21:38:01,12637,21423,false,795017350688935936
Twitter for iPhone,Top Clinton Aides Bemoan Campaign ‘All Tactics’ No Vision: https://t.co/mHYvQtIq78,11-05-2016 21:39:44,8130,16602,false,795017781423067136
Twitter for iPhone,#DrainTheSwamp!https://t.co/z68vGp9Bvf,11-05-2016 21:46:34,10861,22060,false,795019500345233408
Twitter for iPhone,JOIN ME TOMORROW!MINNESOTA • 2pmhttps://t.co/WcgLh4prS7MICHIGAN • 6pmhttps://t.co/9BqGVKNNrtVIRGINIA • 9:30p… https://t.co/A1oVhCrT6t,11-06-2016 00:19:18,6932,18440,false,795057936565313536
Twitter for iPhone,Join me live in Reno Nevada!https://t.co/T4bf1hrxaA https://t.co/EPqRXHa1CM,11-06-2016 00:20:16,4736,17802,false,795058179168055296
Twitter for iPhone,Thank you Reno Nevada. NOTHING will stop us in our quest to MAKE AMERICA SAFE AND GREAT AGAIN! #AmericaFirst… https://t.co/A4eeHoCbGS,11-06-2016 02:03:20,18650,47082,false,795084117192810496
Twitter for iPhone,Great night in Denver Colorado- thank you! Together we will MAKE AMERICA GREAT AGAIN! #ICYMI watch rally here:… https://t.co/LbvNHo6T2k,11-06-2016 06:08:32,11018,31879,false,795145824586137600
Twitter for iPhone,Thank you Iowa - Get out &amp; #VoteTrumpPence16! https://t.co/HfihPERFgZ https://t.co/QsukELQmKb,11-06-2016 19:26:58,9218,26645,false,795346759119736832
Twitter for iPhone,MONDAY - 11/7/2016Scranton Pennsylvania at 5:30pm.https://t.co/BcErCtsPdFGrand Rapids Michigan at 11pm.… https://t.co/pgFMLp0173,11-06-2016 23:08:58,10190,27273,false,795402627701964800
Twitter for iPhone,Thank you Minnesota! It is time to #DrainTheSwamp &amp; #MAGA! #ICYMI- watch: https://t.co/fVThC7yIL6 https://t.co/e8SaXiJrxj,11-06-2016 23:42:28,9567,25416,false,795411058357837825
Twitter for iPhone,Our American comeback story begins 11/8/16. Together we will MAKE AMERICA SAFE &amp; GREAT again for everyone! Watch:… https://t.co/ek8Cn3CgTr,11-07-2016 00:09:41,15058,37113,false,795417907476000768
Twitter for iPhone,Thank you Michigan! This is a MOVEMENT that will never be seen again- it's our last chance to #DrainTheSwamp! Watch… https://t.co/cSdGkCFYRL,11-07-2016 01:52:18,15691,39214,false,795443728282505216
Twitter for iPhone,Thank you Pennsylvania- I am forever grateful for your amazing support. Lets MAKE AMERICA GREAT AGAIN! #MAGA… https://t.co/qbcJZAzw6z,11-07-2016 04:14:31,18558,48417,false,795479521520717825
Twitter for iPhone,Thank you for you support Virginia! In ONE DAY - get out and #VoteTrumpPence16! #ICYMI: https://t.co/Nid8qcFTwY https://t.co/WOsEcjM8sm,11-07-2016 06:35:39,12558,33739,false,795515037632921601
Twitter for iPhone,Starting tomorrow it's going to be #AmericaFirst! Thank you for a great morning Sarasota Florida!Watch here:… https://t.co/ig62Kjkkvl,11-07-2016 17:10:20,13940,36087,false,795674761309417472
Twitter for iPhone,Just landed in North Carolina- heading to the J.S. Dorton Arena. See you all soon! Lets #MakeAmericaGreatAgain! https://t.co/EUo0keWX1Y,11-07-2016 19:30:12,14558,40976,false,795709959245856768
Twitter for iPhone,On my way! https://t.co/6L2ILD6r8h,11-07-2016 19:31:54,8412,26336,false,795710386855088129
Twitter for iPhone,I love you North Carolina- thank you for your amazing support! Get out and https://t.co/HfihPERFgZ tomorrow!Watch:… https://t.co/jZzfqUZNYh,11-07-2016 21:03:13,10789,31000,false,795733366842806272
Twitter for iPhone,'Why Trump' https://t.co/RpwIYB7aOV,11-07-2016 21:32:26,7171,18057,false,795740720388866048
Twitter for iPhone,'What I Like About Trump ... and Why You Need to Vote for Him'https://t.co/6rVuDUehZq,11-07-2016 21:35:14,9531,24003,false,795741423756840960
Twitter for iPhone,'America must decide between failed policies or fresh perspective a corrupt system or an outsider'https://t.co/ll8QIW9SqW,11-07-2016 21:37:25,15907,37089,false,795741975022604293
Twitter for iPhone,Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!,11-07-2016 22:21:53,12409,36695,false,795753162623815680
Twitter for iPhone,Thank you Pennsylvania! Going to New Hampshire now and on to Michigan. Watch PA rally here: https://t.co/d29DLINGst… https://t.co/zcH9crFIKM,11-08-2016 00:08:28,9053,29404,false,795779987152523264
Twitter for iPhone,Today in Florida I pledged to stand with the people of Cuba and Venezuela in their fight against oppression- cont: https://t.co/8eELqk2wUw,11-08-2016 00:16:15,13829,36687,false,795781945607278592
Twitter for iPhone,Big news to share in New Hampshire tonight! Polls looking great! See you soon.,11-08-2016 00:17:57,13264,44128,false,795782371895349250
Twitter for iPhone,Unbelievable evening in New Hampshire - THANK YOU! Flying to Grand Rapids Michigan now. Watch NH rally here:… https://t.co/hP88anrfgk,11-08-2016 03:43:54,9134,32240,false,795834203430645760
Twitter for iPhone,RT @detroitnews: .@IvankaTrump in Michigan: ‘This is your movement’ https://t.co/0Sa7huoOP1  @realDonaldTrump https://t.co/cMXEqSHuDj,11-08-2016 04:27:18,6982,0,true,795845126744604673
Twitter for iPhone,RT @DonaldJTrumpJr: Thanks New Hampshire!!! #NH #NewHampshire #MAGA https://t.co/JDgcyJvJpk,11-08-2016 04:29:10,10626,0,true,795845594032013312
Twitter for iPhone,Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI!… https://t.co/onRpEvzHrW,11-08-2016 06:42:36,17323,54396,false,795879172795203584
Twitter for iPhone,#ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,11-08-2016 18:23:39,25164,61186,false,796055597594578944
Twitter for iPhone,Still time to #VoteTrump! #iVoted #ElectionNight https://t.co/UZtYAY1Ba6,11-08-2016 23:03:42,25257,65686,false,796126077647196160
Twitter for iPhone,RT @DonaldJTrumpJr: FINAL PUSH! Eric and I doing dozens of radio interviews. We can win this thing! GET OUT AND VOTE! #MAGA #ElectionDay ht…,11-08-2016 23:20:09,11738,0,true,796130213826621440
Twitter for iPhone,RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for America! https:…,11-08-2016 23:20:39,19926,0,true,796130340180029441
Twitter for iPhone,RT @IvankaTrump: Such a surreal moment to vote for my father for President of the United States! Make your voice heard and vote! #Election2…,11-09-2016 01:35:15,17610,0,true,796164216294084608
Twitter for iPhone,Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4,11-10-2016 19:31:27,45576,169729,false,796797436752707585
Twitter for iPhone,Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7QWpK8Z,11-11-2016 15:26:37,47145,168933,false,797098212599496704
Twitter for iPhone,The debates especially the second and third plus speeches and intensity of the large rallies plus OUR GREAT SUPPORTERS gave us the win!,11-13-2016 18:46:36,23410,113207,false,797873313561198593
Twitter for iPhone,RT @transition2017: President-elect Trump announces selections for Attorney General National Security Advisor CIA Director. More here: ht…,11-18-2016 16:52:39,7842,0,true,799656577250848768
Twitter for iPhone,'President-elect Donald J. Trump's CIA Director Garners Praise'https://t.co/UFdLWtwBEQ https://t.co/MrPaG7OziQ,11-22-2016 13:38:17,8645,31285,false,801057215226544128
Twitter for iPhone,'Jeff Sessions a Fitting Selection for Attorney General'https://t.co/LjKTkAZSFy,11-22-2016 13:39:46,10540,38034,false,801057586162319360
Twitter for iPhone,Let us give thanks for all that we have and let us boldly face the exciting new frontiers that lie ahead. Happy Th… https://t.co/RY9mGGjrXm,11-24-2016 02:17:26,48531,167399,false,801610648010575872
Twitter for iPhone,RT @DanScavino: Back to Cincinnati Ohio this Thursday (12/1/16) at 7pm for #PEOTUS @realDonaldTrump's #ThankYouTour2016! Join us!https://…,11-29-2016 20:45:55,5844,0,true,803701545426681856
Twitter for iPhone,'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.'https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s,11-29-2016 20:59:10,6688,24550,false,803704881278230528
Twitter for iPhone,'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation'https://t.co/5FMGdhAZxB,11-29-2016 23:37:40,6622,27788,false,803744769566339072
Twitter for iPhone,Join me in Cincinnati Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU!Tickets:… https://t.co/51Emq7Tffa,11-30-2016 15:23:43,8024,30567,false,803982850081099776
Twitter for iPhone,'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin Wilbur Ross &amp; Todd Ricketts… https://t.co/cEBxoWsnYp,11-30-2016 16:21:26,7113,26141,false,803997374016167936
Twitter for iPhone,RT @DanScavino: Great interview on @foxandfriends by @SteveDoocy w/ Carrier employee- who has a message for #PEOTUS @realDonaldTrump &amp; #VPE…,11-30-2016 19:51:16,7382,0,true,804050182170116096
Twitter for iPhone,'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx,11-30-2016 20:00:14,14758,52300,false,804052438546317312
Twitter for iPhone,My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!,12-01-2016 14:37:57,12077,65724,false,804333718999539712
Twitter for iPhone,Heading to U.S. Bank Arena in Cincinnati Ohio for a 7pm rally. Join me! Tickets: https://t.co/HiWqZvHv6M,12-01-2016 22:52:10,5564,31256,false,804458095569158144
Twitter for iPhone,Thank you Ohio! Together we made history – and now the real work begins. America will start winning again!… https://t.co/sVNSNJE7Uf,12-02-2016 02:45:18,17283,72196,false,804516764562374656
Twitter for iPhone,State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.,12-03-2016 19:09:40,9800,39057,false,805126876779913216
Twitter for iPhone,Our great VPE @mike_pence is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.,12-03-2016 19:13:01,9224,39351,false,805127720749383680
Twitter for iPhone,I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development… https://t.co/OJKuDFhP3r,12-05-2016 13:53:11,27205,107202,false,805772007220645888
